feedstock_name,blending_case,pathway_feedstock_scope,feedstock_group,manure_subtype,wet_waste_reference_group,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,sample_id,source_repo,source_file,source_dataset_kind,reference_label,pathway,pathway_variant,pathway_process_basis,pathway_performance_basis,pathway_environment_basis,pathway_cost_basis,pathway_claim_boundary,pathway_cost_proxy_base_factor,pathway_emission_factor_kgco2e_per_short_ton_reference,pathway_energy_intensity_mj_per_ton,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,unit_cost_usd_per_ton_biochar_reference_2040,total_cost_usd_per_ton_biochar_reference_2040,feedstock_cost_usd_per_ton_manure_reference_2040
goat_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0030,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7219.6255215,500.0,30.0,10.0,42.2525,17.08686,40.697136282564415,56.275,,,75.01529411764706
goat_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0031,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7219.6255215,400.0,30.0,10.0,42.2525,17.08686,40.697136282564415,56.275,,,75.01529411764706
goat_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0032,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7219.6255215,600.0,30.0,10.0,42.2525,17.08686,40.697136282564415,56.275,,,75.01529411764706
goat_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.39999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0033,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7980.810699819998,500.0,60.0,10.0,39.689499999999995,20.108116,44.92628176953865,56.275,,,75.01529411764706
goat_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.39999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0034,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7980.810699819998,500.0,30.0,10.0,39.689499999999995,20.108116,44.92628176953865,56.275,,,75.01529411764706
goat_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.39999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0035,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7980.810699819998,400.0,30.0,10.0,39.689499999999995,20.108116,44.92628176953865,56.275,,,75.01529411764706
goat_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.39999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0036,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7980.810699819998,600.0,30.0,10.0,39.689499999999995,20.108116,44.92628176953865,56.275,,,75.01529411764706
poultry_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.8,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0037,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7047.599579999996,500.0,60.0,10.0,43.47149999999999,16.211999999999996,42.5025,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.8,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0038,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7047.599579999996,500.0,30.0,10.0,43.47149999999999,16.211999999999996,42.5025,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.8,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0039,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7047.599579999996,400.0,30.0,10.0,43.47149999999999,16.211999999999996,42.5025,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.8,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0040,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7047.599579999996,600.0,30.0,10.0,43.47149999999999,16.211999999999996,42.5025,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0041,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7688.663500000001,500.0,60.0,10.0,41.2925,18.62,45.0075,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0042,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7688.663500000001,500.0,30.0,10.0,41.2925,18.62,45.0075,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0043,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7688.663500000001,400.0,30.0,10.0,41.2925,18.62,45.0075,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0044,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7688.663500000001,600.0,30.0,10.0,41.2925,18.62,45.0075,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,84.19999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0045,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8224.786779999999,500.0,60.0,10.0,39.113499999999995,21.028,47.512499999999996,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,84.19999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0046,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8224.786779999999,500.0,30.0,10.0,39.113499999999995,21.028,47.512499999999996,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,84.19999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0047,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8224.786779999999,400.0,30.0,10.0,39.113499999999995,21.028,47.512499999999996,56.275,,,4.541229411764705
poultry_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,poultry,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,84.19999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0048,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8224.786779999999,600.0,30.0,10.0,39.113499999999995,21.028,47.512499999999996,56.275,,,4.541229411764705
swine_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,79.89999999999999,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0049,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,5673.334513769999,500.0,60.0,10.0,43.51349999999999,13.038101999999999,34.83111505366901,56.275,,,33.77782352941176
swine_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,79.89999999999999,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0050,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,5673.334513769999,500.0,30.0,10.0,43.51349999999999,13.038101999999999,34.83111505366901,56.275,,,33.77782352941176
swine_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,79.89999999999999,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0051,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,5673.334513769999,400.0,30.0,10.0,43.51349999999999,13.038101999999999,34.83111505366901,56.275,,,33.77782352941176
swine_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,79.89999999999999,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0052,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,5673.334513769999,600.0,30.0,10.0,43.51349999999999,13.038101999999999,34.83111505366901,56.275,,,33.77782352941176
swine_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0053,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6757.439499250001,500.0,60.0,10.0,41.322500000000005,16.35293,39.52793932404929,56.275,,,33.77782352941176
swine_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0054,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6757.439499250001,500.0,30.0,10.0,41.322500000000005,16.35293,39.52793932404929,56.275,,,33.77782352941176
swine_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0055,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6757.439499250001,400.0,30.0,10.0,41.322500000000005,16.35293,39.52793932404929,56.275,,,33.77782352941176
swine_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0056,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6757.439499250001,600.0,30.0,10.0,41.322500000000005,16.35293,39.52793932404929,56.275,,,33.77782352941176
swine_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.1,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0057,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7696.288721769997,500.0,60.0,10.0,39.131499999999996,19.667757999999996,44.224763594429575,56.275,,,33.77782352941176
